col1,col2
po00006800.jpg,東日本名物名産共進展　
po00007000.jpg,函館開港百年祭
po00007200.jpg,古代カルタゴ美術展
po00007500.jpg,ART DEKO ガラスの美
po00007700.jpg,札幌オリンピックを成功させよう
po00008200.jpg,開港103年記念　函館港まつり
po00008300.jpg,開港九十年港まつり記念　昭和23年度函館観光写真コンクール
po00008400.jpg,開港105年記念　’63はこだて港まつり
po00008500.jpg,開港九十年記念　函館港まつり
po00008700.jpg,水道の普及と料金　
po00009200.jpg,1952ヘルシンキオリンピックへ選手を送りましょう
po00009300.jpg,第11回札幌オリンピック冬季大会会場予定図
po00009600.jpg,XI　Olympic Winter Games
po00009700.jpg,第26回学生広告論文電通賞募集
po00009800.jpg,第26回学生広告論文電通賞募集
po00010100.jpg,ハイカラ絵日記
po00010200.jpg,港まつり
po00010300.jpg,開港98年　はこだて港まつり
po00010400.jpg,開港106年　はこだて港まつり
po00010500.jpg,港まつり福引大売出し
po00010900.jpg,開港97年はこだて港まつり
po00011000.jpg,開港九十四周年・北洋漁業再開記念　港まつり
po00011100.jpg,松竹大歌舞伎特別公演
po00011400.jpg,開港九十五周年　港まつり
po00011500.jpg,開港107年記念はこだて港まつり
po00011700.jpg,優良児童図書展示会
po00011800.jpg,市民のための大学開放講座
po00012000.jpg,平成6年度特別展　箱館夢日記＝箱館と南部藩＝
po00012100.jpg,寺崎広業展
po00012300.jpg,冬の交通事故防止運動
po00013900.jpg,港まつり
po00016500.jpg,みんなで一掃き　たのしい一日
po00018000.jpg,開館5周年記念　夷酋列像200年　蠣崎波響とその時代展
po00018300.jpg,6月1日～7日　水道週間
po00018900.jpg,青少年のために
po00019000.jpg,呼んでる待ってる北方領土
po00019600.jpg,国際フォトニュース　かけ声の仲間
po00019800.jpg,海外研修生募集
po00019900.jpg,国をささえる若い力　自衛官募集
po00020000.jpg,国際フォトニュース　富士に鍛える
po00020100.jpg,国際フォトニュース　大空の祭典
po00020200.jpg,赤十字看護学生募集
po00020500.jpg,第19回　三国バレエ発表会
po00020600.jpg,きょうは税の相談日よ
po00020800.jpg,たすけあって！赤い羽根のよろこびを
po00020900.jpg,正しい計量　明るい社会
po00021100.jpg,明るい家庭に明るい子供
po00021200.jpg,警察官採用
po00021300.jpg,春の交通安全運動
po00021400.jpg,北海道中堅青年海外派遣団員募集
po00021700.jpg,第24回学生広告論文伝通賞作品募集
po00022000.jpg,航空管制官募集
po00022200.jpg,昭和48年度　北海道図書館大会
po00022300.jpg,昭和49年度　慶應義塾大学通信教育部学生募集
po00022400.jpg,函館市民会館落成記念バレエフェスティバル
po00022600.jpg,明治はるあき
po00022800.jpg,第7回奨学論文コンテスト
po00022900.jpg,教護になりませんか　第二十七期生募集
po00023100.jpg,芸術祭バレエ北海道公演　第10回東京バレエグループ公演
po00023300.jpg,第10回全国青年政治討論会
po00023600.jpg,第22回学生広告論文電通賞作品募集
po00023800.jpg,高校生の作文募集　税金についての意見や感想を書いてみよう
po00023900.jpg,札幌オリンピック善意通訳募集
po00024100.jpg,第3期　成人学校受講生募集
po00024200.jpg,海上保安大学校　水路科・燈台科・普通科　気象大学校学生募集
po00024300.jpg,第14回こどもの読書週間
po00024800.jpg,松前
po00024900.jpg,オリンピックへぼくらの代表選手を！
po00025000.jpg,札幌オリンピックを成功させよう。北海道
po00025200.jpg,国家公務員募集
po00025400.jpg,千代田学園　旧千代田テレビ技術学校
po00026000.jpg,物価抑制特別貯蓄運動
po00026300.jpg,ひとりで行かないムリしない
po00026400.jpg,学生募集　学士号授与　教職課程併設
po00026700.jpg,国家公務員募集
po00026800.jpg,よみがえる都市河川
po00026900.jpg,№38　青少年フォトニュース
po00027000.jpg,国際フォトニュース　NOWな青春若人の祭典！
po00027100.jpg,Photo Study 1973 №5
po00027200.jpg,Photo Study 1973 №7
po00027300.jpg,Photo Study 1973　№9
po00027400.jpg,Photo Study 1973
po00027800.jpg,国際フォトニュース　海原はるか硫黄島
po00029200.jpg,水道があって明るい今日がある　6月1日～7日/第12回・水道週間　
po00029400.jpg,鯖戸英郎氏・サルコリー氏・ハース氏・ヘンリエッタペレス夫人　演奏会
po00030100.jpg,洋画家　半切画展覧会
po00030200.jpg,小村真太郎　洋画版画展覧会
po00030400.jpg,第九十七回　札幌修身講話会
po00030500.jpg,第10回　札幌修身講話会
po00030900.jpg,第3回公演　国防資献金音楽会
po00031100.jpg,北光トリオ第一回大演奏会
po00031200.jpg,筑前琵琶宗家　橘旭宗先生歓迎大演奏会
po00031300.jpg,音楽大演奏会
po00031400.jpg,音楽と童謡舞踊の夕
po00031500.jpg,第一回　演奏会
po00031600.jpg,画邦　橋浦泰雄個人展覧会
po00031700.jpg,児童自由画懸賞募集
po00031800.jpg,マンドリンオルケストラ公開演奏会
po00031900.jpg,明治大学ハーモニカ　ソサェティー大演奏会
po00032000.jpg,コロムビア専属芸術家　巴里ラムルウ管弦楽団独唱者　佐藤美子独唱会
po00032100.jpg,我が楽界の巨星　山田耕作氏作品発表大演奏会
po00032200.jpg,駒ヶ嶽爆発罹災義捐大演奏会　早稲田大学オーケストラ団一行
po00032600.jpg,久留島武彦氏　お伽二十五周年記念会
po00032800.jpg,声楽の夕
po00032900.jpg,満州事情展覧会
po00033000.jpg,海の展覧会
po00033600.jpg,釧路海陸物産共進会
po00035500.jpg,市立電気科学館
po00036100.jpg,開館一周年　市立電気科学館
po00037300.jpg,全国発明品展覧会
po00038400.jpg,北海道衛生展覧会
po00038700.jpg,網走外三郡物産共進会
po00038800.jpg,第三回札幌工業品々評会
po00039100.jpg,第二回十勝物産共進会
po00039500.jpg,後志物産共進会
po00039900.jpg,山形県郷土史料大展覧会
po00040000.jpg,東郷元帥米寿記念展覧会
